link_id,from_node_id,to_node_id,dir_flag,length,vdf_length_mi,lanes,capacity,free_speed,vdf_free_speed_mph,vdf_toll,link_type,allowed_uses,vdf_alpha,vdf_beta,vdf_plf,ref_volume,ref_cost,vdf_fftt,geometry
8858,3624,302,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (23.5531 13.5857, 23.5718 13.5093)"
8859,3624,3621,1,176000,109.361296,1,2400,1320,820.20972,0,1,,2,4,1,0,-1,8,"LINESTRING (23.5531 13.5857, 23.4581 13.641)"
8860,3625,3626,1,68000,42.253228,1,2400,2040,1267.59684,0,1,,2,4,1,0,-1,2,"LINESTRING (22.5838 12.6717, 22.6086 12.6369)"
8861,3625,3627,1,75000,46.602825,1,2400,1227.272616,762.5916125,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (22.5838 12.6717, 22.5602 12.712)"
8862,3626,3625,1,68000,42.253228,1,2400,2040,1267.59684,0,1,,2,4,1,0,-1,2,"LINESTRING (22.6086 12.6369, 22.5838 12.6717)"
8863,3626,7763,1,15000,9.320565,1,2400,1349.999325,838.8504306,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (22.6086 12.6369, 22.6136 12.6288)"
8864,3627,3630,1,33000,20.505243,1,2800,1980,1230.31458,0,1,,2,4,1,0,-1,1,"LINESTRING (22.5602 12.712, 22.5776 12.7232)"
8865,3627,7751,1,18000,11.184678,1,2400,810.0002025,503.3106358,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (22.5602 12.712, 22.5502 12.7276)"
8866,3628,3625,1,76000,47.224196,1,2400,1954.285993,1214.336642,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (22.5546 12.7089, 22.5838 12.6717)"
8867,3628,3627,1,10000,6.21371,1,2800,1800.0018,1118.468918,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (22.5546 12.7089, 22.5602 12.712)"
8868,3629,9419,1,143000,88.856053,1,2800,1980.000152,1230.314675,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (22.5912 12.7325, 22.6646 12.7835)"
8869,3630,3629,1,26000,16.155646,1,2800,468.0000468,290.8016571,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (22.5776 12.7232, 22.5912 12.7325)"
8870,3631,327,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (22.4918 12.6698, 22.4664 12.6667)"
8871,3631,3628,1,119000,73.943149,1,2800,714,443.658894,0,1,,2,4,1,0,-1,10,"LINESTRING (22.4918 12.6698, 22.5546 12.7089)"
8872,3632,253,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.5014 12.8463, 21.5753 12.7742)"
8873,3632,3635,1,14000,8.699194,1,2400,2520.00252,1565.856486,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.5014 12.8463, 21.4939 12.8506)"
8874,3632,9473,1,249000,154.721379,1,2400,1358.181818,843.9347945,0,1,,2,4,1,0,-1,11,"LINESTRING (21.5014 12.8463, 21.5548 12.9917)"
8875,3633,253,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.4541 12.7195, 21.5753 12.7742)"
8876,3633,9222,1,32000,19.883872,1,2400,2879.99856,1789.547585,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (21.4541 12.7195, 21.4492 12.6996)"
8877,3634,9476,1,138000,85.749198,1,2400,1241.999938,771.7427434,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (21.4796 13.0662, 21.566 13.06)"
8878,3635,253,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.4939 12.8506, 21.5753 12.7742)"
8879,3635,3632,1,14000,8.699194,1,2400,2520.00252,1565.856486,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (21.4939 12.8506, 21.5014 12.8463)"
8880,3635,3633,1,219000,136.080249,1,2400,2628,1632.962988,0,1,,2,4,1,0,-1,5,"LINESTRING (21.4939 12.8506, 21.4541 12.7195)"
8881,3636,260,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (18.7692 11.8856, 18.8891 12.1174)"
8882,3636,7632,1,177000,109.982667,1,900,2450.769419,1522.837045,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (18.7692 11.8856, 18.8667 11.9372)"
8883,3637,260,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (18.7114 11.8496, 18.8891 12.1174)"
8884,3637,3636,1,110000,68.35081,1,900,1799.999836,1118.467698,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (18.7114 11.8496, 18.7692 11.8856)"
8885,3637,7627,1,228000,141.672588,1,2400,1784.347749,1108.741945,0,1,,2,4,1,0,-1,7.666667,"LINESTRING (18.7114 11.8496, 18.5685 11.8483)"
8886,3637,7631,1,279000,173.362509,1,2400,2391.428571,1485.964363,0,1,,2,4,1,0,-1,7,"LINESTRING (18.7114 11.8496, 18.8854 11.8496)"
8887,3638,7615,1,419000,260.354449,1,600,2432.903304,1511.735559,0,1,,2,4,1,0,-1,10.333333,"LINESTRING (15.3442 13.3651, 15.2932 13.1116)"
8888,3639,189,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (15.5262 13.7205, 15.1994 13.9871)"
8889,3639,3640,1,507000,315.035097,1,600,1862.449018,1157.271809,0,1,,2,4,1,0,-1,16.333333,"LINESTRING (15.5262 13.7205, 15.3858 13.4372)"
8890,3640,3638,1,133000,82.642343,1,600,1995,1239.635145,0,1,,2,4,1,0,-1,4,"LINESTRING (15.3858 13.4372, 15.3442 13.3651)"
8891,3641,189,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (15.4591 13.5758, 15.1994 13.9871)"
8892,3641,8492,1,565000,351.074615,1,600,2421.428571,1504.605493,0,1,,2,4,1,0,-1,14,"LINESTRING (15.4591 13.5758, 15.6188 13.8833)"
8893,3642,9459,1,160000,99.41936,1,2400,1200,745.6452,0,1,,2,4,1,0,-1,8,"LINESTRING (21.1248 11.8272, 21.1497 11.9235)"
8894,3643,230,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.1087 11.7837, 20.8278 11.7278)"
8895,3643,233,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.1087 11.7837, 21.2584 11.6893)"
8896,3643,3644,1,45000,27.961695,1,2400,675,419.425425,0,1,,2,4,1,0,-1,4,"LINESTRING (21.1087 11.7837, 21.1192 11.8098)"
8897,3643,7597,1,71000,44.117341,1,2400,1161.818076,721.9200598,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (21.1087 11.7837, 21.0968 11.7408)"
8898,3644,230,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.1192 11.8098, 20.8278 11.7278)"
8899,3644,233,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (21.1192 11.8098, 21.2584 11.6893)"
8900,3644,3642,1,28000,17.398388,1,2400,560,347.96776,0,1,,2,4,1,0,-1,3,"LINESTRING (21.1192 11.8098, 21.1248 11.8272)"
8901,3644,3643,1,47000,29.204437,1,2400,2115.000529,1314.199994,0,1,,2,4,1,0,-1,1.333333,"LINESTRING (21.1192 11.8098, 21.1087 11.7837)"
8902,3644,3643,1,45000,27.961695,1,2400,1619.999676,1006.620819,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (21.1192 11.8098, 21.1087 11.7837)"
8903,3645,62,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.5945 16.7404, 27.7667 16.695)"
8904,3645,3646,1,126000,78.292746,1,2400,1417.500089,880.7934475,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (27.5945 16.7404, 27.6648 16.7106)"
8905,3645,7573,1,271000,168.391541,1,2400,1393.714246,866.0136147,0,1,,2,4,1,0,-1,11.666667,"LINESTRING (27.5945 16.7404, 27.4392 16.8069)"
8906,3646,62,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.6648 16.7106, 27.7667 16.695)"
8907,3646,3645,1,127000,78.914117,1,2400,1428.750089,887.7838717,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (27.6648 16.7106, 27.5945 16.7404)"
8908,3646,9870,1,201000,124.895571,1,2400,1005,624.477855,0,1,,2,4,1,0,-1,12,"LINESTRING (27.6648 16.7106, 27.7816 16.664)"
8909,3647,832,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (33.7039 19.3862, 33.6057 19.3495)"
8910,3647,6781,1,184000,114.332264,1,2400,2070.000129,1286.23805,0,1,,2,4,1,0,-1,5.333333,"LINESTRING (33.7039 19.3862, 33.6523 19.2837)"
8911,3648,801,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (31.1507 20.8421, 30.9761 20.6836)"
8912,3648,3649,1,95000,59.030245,1,2400,438.4615385,272.4472846,0,1,,2,4,1,0,-1,13,"LINESTRING (31.1507 20.8421, 31.1221 20.8943)"
8913,3649,3651,1,18000,11.184678,1,2400,1619.99919,1006.620517,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (31.1221 20.8943, 31.1152 20.9042)"
8914,3649,6664,1,237000,147.264927,1,2400,2132.999893,1325.384277,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (31.1221 20.8943, 31.1699 20.7551)"
8915,3649,6698,1,203000,126.138313,1,2400,1588.695583,987.1693632,0,1,,2,4,1,0,-1,7.666667,"LINESTRING (31.1221 20.8943, 31.2302 20.9601)"
8916,3650,801,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.9605 20.7942, 30.9761 20.6836)"
8917,3650,3649,1,305000,189.518155,1,2400,1220,758.07262,0,1,,2,4,1,0,-1,15,"LINESTRING (30.9605 20.7942, 31.1221 20.8943)"
8918,3651,1001,1,648000,402.648408,1,2400,2712.558203,1685.505003,0,1,,2,4,1,0,-1,14.333333,"LINESTRING (31.1152 20.9042, 30.7716 20.6898)"
8919,3651,3649,1,18000,11.184678,1,2400,3240.00324,2013.244053,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (31.1152 20.9042, 31.1221 20.8943)"
8920,3651,6688,1,99000,61.515729,1,900,1980,1230.31458,0,1,,2,4,1,0,-1,3,"LINESTRING (31.1152 20.9042, 31.0773 20.9657)"
8921,3652,6768,1,229000,142.293959,1,2400,2290,1422.93959,0,1,,2,4,1,0,-1,6,"LINESTRING (34.2911 20.7327, 34.2619 20.8682)"
8922,3652,6786,1,343000,213.130253,1,2400,2374.615293,1475.517079,0,1,,2,4,1,0,-1,8.666667,"LINESTRING (34.2911 20.7327, 34.2501 20.5233)"
8923,3653,748,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.9307 24.3143, 30.7238 24.328)"
8924,3653,951,1,60000,37.28226,1,600,2159.999568,1342.161092,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (30.9307 24.3143, 30.9611 24.2919)"
8925,3653,6046,1,963000,598.380273,1,300,2407.5,1495.950683,0,1,,2,4,1,0,-1,24,"LINESTRING (30.9307 24.3143, 30.4274 24.6393)"
8926,3654,606,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.7165 17.1437, 29.6152 17.2102)"
8927,3654,6604,1,291000,180.818961,1,900,2380.909199,1479.42793,0,1,,2,4,1,0,-1,7.333333,"LINESTRING (29.7165 17.1437, 29.5463 17.2064)"
8928,3654,7115,1,112000,69.593552,1,900,2519.999685,1565.854724,0,1,,2,4,1,0,-1,2.666667,"LINESTRING (29.7165 17.1437, 29.7519 17.2039)"
8929,3655,597,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.2499 18.0695, 29.3114 17.9595)"
8930,3655,3659,1,225000,139.808475,1,900,1396.551676,867.7767115,0,1,,2,4,1,0,-1,9.666667,"LINESTRING (29.2499 18.0695, 29.1964 18.1994)"
8931,3656,595,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.166 18.2702, 29.0908 18.328)"
8932,3656,3659,1,123000,76.428633,1,900,1476,917.143596,0,1,,2,4,1,0,-1,5,"LINESTRING (29.166 18.2702, 29.1964 18.1994)"
8933,3657,6538,1,420000,260.97582,1,900,1400,869.9194,0,1,,2,4,1,0,-1,18,"LINESTRING (29.2244 18.1348, 29.4357 18.0192)"
8934,3658,595,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.1362 18.3392, 29.0908 18.328)"
8935,3658,3656,1,121000,75.185891,1,900,1979.99982,1230.314468,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (29.1362 18.3392, 29.166 18.2702)"
8936,3658,7097,1,247000,153.478637,1,900,1201.621654,746.6528488,0,1,,2,4,1,0,-1,12.333333,"LINESTRING (29.1362 18.3392, 29.0747 18.4802)"
8937,3658,7099,1,348000,216.237108,1,600,1204.615408,748.5130805,0,1,,2,4,1,0,-1,17.333333,"LINESTRING (29.1362 18.3392, 29.1343 18.5045)"
8938,3659,3657,1,113000,70.214923,1,900,1849.090741,1148.971363,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (29.1964 18.1994, 29.2244 18.1348)"
8939,3659,3658,1,244000,151.614524,1,900,1220,758.07262,0,1,,2,4,1,0,-1,12,"LINESTRING (29.1964 18.1994, 29.1362 18.3392)"
8940,3660,3661,1,23000,14.291533,1,2400,2069.998965,1286.237327,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (29.9421 19.2594, 29.929 19.252)"
8941,3660,6407,1,83000,51.573793,1,2400,2987.999402,1856.656177,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (29.9421 19.2594, 29.9203 19.3067)"
8942,3661,3660,1,23000,14.291533,1,2400,2069.998965,1286.237327,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (29.929 19.252, 29.9421 19.2594)"
8943,3661,3663,1,64000,39.767744,1,2400,2303.999539,1431.638498,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (29.929 19.252, 29.9471 19.2166)"
8944,3662,716,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.0204 19.1203, 29.8116 19.0227)"
8945,3662,3660,1,256000,159.070976,1,2400,2560,1590.70976,0,1,,2,4,1,0,-1,6,"LINESTRING (30.0204 19.1203, 29.9421 19.2594)"
8946,3662,3665,1,22000,13.670162,1,900,1979.99901,1230.313965,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (30.0204 19.1203, 30.008 19.114)"
8947,3662,6660,1,805000,500.203655,1,900,1558.064516,968.1361065,0,1,,2,4,1,0,-1,31,"LINESTRING (30.0204 19.1203, 30.4547 19.3725)"
8948,3663,716,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.9471 19.2166, 29.8116 19.0227)"
8949,3663,3665,1,190000,118.06049,1,2400,1266.666667,787.0699333,0,1,,2,4,1,0,-1,9,"LINESTRING (29.9471 19.2166, 30.008 19.114)"
8950,3664,809,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.0875 19.0059, 30.3845 19.0718)"
8951,3664,3662,1,213000,132.352023,1,2400,1474.615328,916.2832009,0,1,,2,4,1,0,-1,8.666667,"LINESTRING (30.0875 19.0059, 30.0204 19.1203)"
8952,3665,716,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.008 19.114, 29.8116 19.0227)"
8953,3665,3662,1,22000,13.670162,1,900,1979.99901,1230.313965,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (30.008 19.114, 30.0204 19.1203)"
8954,3665,4014,1,466000,289.558886,1,900,2207.368363,1371.594687,0,1,,2,4,1,0,-1,12.666667,"LINESTRING (30.008 19.114, 29.7619 18.9606)"
8955,3665,4047,1,378000,234.878238,1,2400,872.3076923,542.0267031,0,1,,2,4,1,0,-1,26,"LINESTRING (30.008 19.114, 30.1266 18.9102)"
8956,3666,809,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (30.144 19.1849, 30.3845 19.0718)"
8957,3666,3662,1,223000,138.565733,1,900,1180.58827,733.5833139,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (30.144 19.1849, 30.0204 19.1203)"
8958,3667,553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.9164 17.962, 28.0146 18.0341)"
8959,3667,6349,1,22000,13.670162,1,2800,1979.99901,1230.313965,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (27.9164 17.962, 27.9034 17.9689)"
8960,3668,591,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1948 18.1764, 28.3259 18.0509)"
8961,3668,6434,1,227000,141.051217,1,2400,2042.999898,1269.46089,0,1,,2,4,1,0,-1,6.666667,"LINESTRING (28.1948 18.1764, 28.3365 18.1851)"
8962,3668,6487,1,27000,16.777017,1,900,1620,1006.62102,0,1,,2,4,1,0,-1,1,"LINESTRING (28.1948 18.1764, 28.1942 18.1932)"
8963,3669,553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1637 18.008, 28.0146 18.0341)"
8964,3669,591,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1637 18.008, 28.3259 18.0509)"
8965,3669,3670,1,130000,80.77823,1,900,1376.470507,855.2988556,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (28.1637 18.008, 28.1413 17.9297)"
8966,3670,553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.1413 17.9297, 28.0146 18.0341)"
8967,3670,6504,1,63000,39.146373,1,2800,354.3749889,220.1983412,0,1,,2,4,1,0,-1,10.666667,"LINESTRING (28.1413 17.9297, 28.1308 17.8918)"
8968,3671,553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0494 18.1689, 28.0146 18.0341)"
8969,3671,3673,1,207000,128.623797,1,2800,908.7804656,564.6898267,0,1,,2,4,1,0,-1,13.666667,"LINESTRING (28.0494 18.1689, 28.178 18.1752)"
8970,3672,552,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0183 18.1727, 27.8443 18.1478)"
8971,3672,553,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.0183 18.1727, 28.0146 18.0341)"
8972,3672,3671,1,50000,31.06855,1,2400,3000,1864.113,0,1,,2,4,1,0,-1,1,"LINESTRING (28.0183 18.1727, 28.0494 18.1689)"
8973,3673,3668,1,27000,16.777017,1,2800,1620,1006.62102,0,1,,2,4,1,0,-1,1,"LINESTRING (28.178 18.1752, 28.1948 18.1764)"
8974,3673,3674,1,200000,124.2742,1,900,2571.428388,1597.811029,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (28.178 18.1752, 28.1737 18.0503)"
8975,3674,3669,1,70000,43.49597,1,900,2519.999496,1565.854607,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (28.1737 18.0503, 28.1637 18.008)"
8976,3675,3668,1,280000,173.98388,1,900,969.2307879,602.2519039,0,1,,2,4,1,0,-1,17.333333,"LINESTRING (28.1793 18.003, 28.1948 18.1764)"
8977,3676,3667,1,236000,146.643556,1,2800,2498.823382,1552.696384,0,1,,2,4,1,0,-1,5.666667,"LINESTRING (28.0519 17.9049, 27.9164 17.962)"
8978,3677,591,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.4377 18.1012, 28.3259 18.0509)"
8979,3677,592,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.4377 18.1012, 28.4974 17.9446)"
8980,3677,3787,1,187000,116.196377,1,900,885.7894504,550.4038766,0,1,,2,4,1,0,-1,12.666667,"LINESTRING (28.4377 18.1012, 28.3595 18.187)"
8981,3677,6431,1,26000,16.155646,1,900,2339.99883,1454.007413,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (28.4377 18.1012, 28.429 18.0869)"
8982,3678,612,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.4756 17.2505, 28.7745 17.253)"
8983,3678,6385,1,141000,87.613311,1,900,746.4706102,463.8351895,0,1,,2,4,1,0,-1,11.333333,"LINESTRING (28.4756 17.2505, 28.4197 17.1828)"
8984,3679,592,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.503 18.0378, 28.4974 17.9446)"
8985,3679,3677,1,146000,90.720166,1,900,2389.090692,1484.511672,0,1,,2,4,1,0,-1,3.666667,"LINESTRING (28.503 18.0378, 28.4377 18.1012)"
8986,3680,567,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.2095 19.4869, 29.0666 19.5322)"
8987,3680,722,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.2095 19.4869, 29.509 19.5652)"
8988,3680,7209,1,644000,400.162924,1,2400,2415,1500.610965,0,1,,2,4,1,0,-1,16,"LINESTRING (29.2095 19.4869, 29.0107 19.1805)"
8989,3681,3682,1,486000,301.986306,1,900,2302.105203,1430.461412,0,1,,2,4,1,0,-1,12.666667,"LINESTRING (30.1173 21.2559, 30.4187 21.2292)"
8990,3681,6542,1,272000,169.012912,1,900,1883.076851,1170.089346,0,1,,2,4,1,0,-1,8.666667,"LINESTRING (30.1173 21.2559, 29.9483 21.2671)"
8991,3681,6543,1,180000,111.84678,1,600,2314.285549,1438.029926,0,1,,2,4,1,0,-1,4.666667,"LINESTRING (30.1173 21.2559, 30.1391 21.3634)"
8992,3682,5561,1,585000,363.502035,1,900,1815.517273,1128.109783,0,1,,2,4,1,0,-1,19.333333,"LINESTRING (30.4187 21.2292, 30.7716 21.141)"
8993,3683,731,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.6581 20.1946, 29.5388 20.3879)"
8994,3683,3687,1,158000,98.176618,1,2400,2187.692476,1359.368661,0,1,,2,4,1,0,-1,4.333333,"LINESTRING (29.6581 20.1946, 29.6929 20.1027)"
8995,3683,6146,1,13000,8.077823,1,2800,1169.999415,727.0037065,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (29.6581 20.1946, 29.665 20.2002)"
8996,3684,721,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.3922 20.0635, 29.5525 19.9684)"
8997,3684,3683,1,479000,297.636709,1,2800,1626.792422,1010.841634,0,1,,2,4,1,0,-1,17.666667,"LINESTRING (29.3922 20.0635, 29.6581 20.1946)"
8998,3685,720,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.248 20.02, 29.1691 19.8647)"
8999,3685,726,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.248 20.02, 29.2051 20.23)"
9000,3685,6893,1,209000,129.866539,1,2800,1791.428571,1113.141763,0,1,,2,4,1,0,-1,7,"LINESTRING (29.248 20.02, 29.1262 19.974)"
9001,3686,726,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.3853 20.0616, 29.2051 20.23)"
9002,3686,3684,1,10000,6.21371,1,2800,899.99955,559.2336204,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (29.3853 20.0616, 29.3922 20.0635)"
9003,3686,6890,1,17000,10.563307,1,600,3060.00306,1901.397161,0,1,,2,4,1,0,-1,0.333333,"LINESTRING (29.3853 20.0616, 29.3804 20.071)"
9004,3687,6527,1,100000,62.1371,1,2400,2571.428939,1597.811371,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (29.6929 20.1027, 29.7072 20.0418)"
9005,3688,728,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.9466 20.7315, 28.9603 20.8906)"
9006,3688,6104,1,554000,344.239534,1,900,2216,1376.958136,0,1,,2,4,1,0,-1,15,"LINESTRING (28.9466 20.7315, 28.6695 20.5239)"
9007,3689,728,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.9566 20.7365, 28.9603 20.8906)"
9008,3689,3688,1,17000,10.563307,1,900,1529.999235,950.6971547,0,1,,2,4,1,0,-1,0.666667,"LINESTRING (28.9566 20.7365, 28.9466 20.7315)"
9009,3689,6071,1,197000,122.410087,1,900,2364,1468.921044,0,1,,2,4,1,0,-1,5,"LINESTRING (28.9566 20.7365, 29.0566 20.8085)"
9010,3690,729,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.1175 20.6184, 29.1952 20.6488)"
9011,3690,6100,1,432000,268.432272,1,900,1388.571404,862.8180017,0,1,,2,4,1,0,-1,18.666667,"LINESTRING (29.1175 20.6184, 29.2952 20.8197)"
9012,3691,730,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (28.9703 20.4786, 28.8976 20.4873)"
9013,3691,7009,1,141000,87.613311,1,900,2538.000254,1577.039756,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (28.9703 20.4786, 28.9056 20.4177)"
9014,3692,729,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.097 20.5985, 29.1952 20.6488)"
9015,3692,730,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (29.097 20.5985, 28.8976 20.4873)"
9016,3692,3690,1,46000,28.583066,1,900,1655.999669,1028.99017,0,1,,2,4,1,0,-1,1.666667,"LINESTRING (29.097 20.5985, 29.1175 20.6184)"
9017,3692,3691,1,280000,173.98388,1,900,2191.304253,1361.612915,0,1,,2,4,1,0,-1,7.666667,"LINESTRING (29.097 20.5985, 28.9703 20.4786)"
9018,3693,3702,1,141000,87.613311,1,900,2538.000254,1577.039756,0,1,,2,4,1,0,-1,3.333333,"LINESTRING (27.8853 21.2447, 27.7996 21.2242)"
9019,3694,3696,1,237000,147.264927,1,900,2370,1472.64927,0,1,,2,4,1,0,-1,6,"LINESTRING (27.9984 21.5393, 27.8586 21.4914)"
9020,3695,756,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8008 21.451, 27.7294 21.5418)"
9021,3695,3697,1,237000,147.264927,1,900,2370,1472.64927,0,1,,2,4,1,0,-1,6,"LINESTRING (27.8008 21.451, 27.9307 21.5194)"
9022,3696,756,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.8586 21.4914, 27.7294 21.5418)"
9023,3696,3700,1,502000,311.928242,1,900,1704.905628,1059.378915,0,1,,2,4,1,0,-1,17.666667,"LINESTRING (27.8586 21.4914, 27.6846 21.2913)"
9024,3697,756,1,0,0,1,999999,90,55.92339,0,0,,0,4,1,0,-1,0,"LINESTRING (27.9307 21.5194, 27.7294 21.5418)"
9025,3697,5920,1,249000,154.721379,1,900,2358.947493,1465.781562,0,1,,2,4,1,0,-1,6.333333,"LINESTRING (27.9307 21.5194, 28.0798 21.5635)"
9026,3698,3701,1,85000,52.816535,1,900,2185.714598,1358.139665,0,1,,2,4,1,0,-1,2.333333,"LINESTRING (28.0059 21.269, 27.9537 21.2578)"
